#Wheel	DTMaddr	DTMchan	Zlayer	PHIstrawRODhalf	BUFposition
1	8	13	12	1	0	1576
1	8	1	12	2	0	136
1	8	6	12	3	0	736
1	9	10	12	4	0	1218
1	9	13	12	5	0	1578
1	9	1	12	6	0	138
1	9	6	12	7	0	738
1	4	10	12	8	0	1208
1	4	13	12	9	0	1568
1	4	1	12	10	0	128
1	4	6	12	11	0	728
1	5	10	12	12	0	1210
1	5	13	12	13	0	1570
1	5	1	12	14	0	130
1	5	6	12	15	0	730
1	0	10	12	16	0	1200
1	0	13	12	17	0	1560
1	0	1	12	18	0	120
1	0	6	12	19	0	720
1	1	10	12	20	0	1202
1	1	13	12	21	0	1562
1	1	1	12	22	0	122
1	1	6	12	23	0	722
1	8	11	13	0	0	1336
1	8	12	13	1	0	1456
1	8	0	13	2	0	16
1	8	7	13	3	0	856
1	9	11	13	4	0	1338
1	9	12	13	5	0	1458
1	9	0	13	6	0	18
1	9	7	13	7	0	858
1	4	11	13	8	0	1328
1	4	12	13	9	0	1448
1	4	0	13	10	0	8
1	4	7	13	11	0	848
1	5	11	13	12	0	1330
1	5	12	13	13	0	1450
1	5	0	13	14	0	10
1	5	7	13	15	0	850
1	0	11	13	16	0	1320
1	0	12	13	17	0	1440
1	0	0	13	18	0	0
1	0	7	13	19	0	840
1	1	11	13	20	0	1322
1	1	12	13	21	0	1442
1	1	0	13	22	0	2
1	1	7	13	23	0	842
1	8	8	14	0	0	976
1	8	15	14	1	0	1816
1	8	3	14	2	0	376
1	8	4	14	3	0	496
1	9	8	14	4	0	978
1	9	15	14	5	0	1818
1	9	3	14	6	0	378
1	9	4	14	7	0	498
1	4	8	14	8	0	968
1	4	15	14	9	0	1808
1	4	3	14	10	0	368
1	4	4	14	11	0	488
1	5	8	14	12	0	970
1	5	15	14	13	0	1810
1	5	3	14	14	0	370
1	5	4	14	15	0	490
1	0	8	14	16	0	960
1	0	15	14	17	0	1800
1	0	3	14	18	0	360
1	0	4	14	19	0	480
1	1	8	14	20	0	962
1	1	15	14	21	0	1802
1	1	3	14	22	0	362
1	1	4	14	23	0	482
1	8	9	15	0	0	1096
1	8	14	15	1	0	1696
1	8	2	15	2	0	256
1	8	5	15	3	0	616
1	9	9	15	4	0	1098
1	9	14	15	5	0	1698
1	9	2	15	6	0	258
1	9	5	15	7	0	618
1	4	9	15	8	0	1088
1	4	14	15	9	0	1688
1	4	2	15	10	0	248
1	4	5	15	11	0	608
1	5	9	15	12	0	1090
1	5	14	15	13	0	1690
1	5	2	15	14	0	250
1	5	5	15	15	0	610
1	0	9	15	16	0	1080
1	0	14	15	17	0	1680
1	0	2	15	18	0	240
1	0	5	15	19	0	600
1	1	9	15	20	0	1082
1	1	14	15	21	0	1682
1	1	2	15	22	0	242
1	1	5	15	23	0	602
2	11	5	16	0	0	646
2	11	2	16	1	0	286
2	11	14	16	2	0	1726
2	11	9	16	3	0	1126
2	10	5	16	4	0	644
2	10	2	16	5	0	284
2	10	14	16	6	0	1724
2	10	9	16	7	0	1124
2	7	5	16	8	0	638
2	7	2	16	9	0	278
2	7	14	16	10	0	1718
2	7	9	16	11	0	1118
2	6	5	16	12	0	636
2	6	2	16	13	0	276
2	6	14	16	14	0	1716
2	6	9	16	15	0	1116
2	3	5	16	16	0	630
2	3	2	16	17	0	270
2	3	14	16	18	0	1710
2	3	9	16	19	0	1110
2	2	5	16	20	0	628
2	2	2	16	21	0	268
2	2	14	16	22	0	1708
2	2	9	16	23	0	1108
2	11	4	17	0	0	526
2	11	3	17	1	0	406
2	11	15	17	2	0	1846
2	11	8	17	3	0	1006
2	10	4	17	4	0	524
2	10	3	17	5	0	404
2	10	15	17	6	0	1844
