EMBA  12  144  3  9  9L  30
EMBA  12  145  3  9  10R  11
EMBA  12  145  3  9  10L  30
EMBA  12  146  3  9  11R  11
EMBA  12  146  3  9  11L  30
EMBA  12  147  3  9  12R  11
EMBA  12  147  3  9  12L  30
EMBA  13  148  3  10  9R  12
EMBA  13  148  3  10  9L  31
EMBA  13  149  3  10  10R  12
EMBA  13  149  3  10  10L  31
EMBA  13  150  3  10  11R  12
EMBA  13  150  3  10  11L  31
EMBA  13  151  3  10  12R  12
EMBA  13  151  3  10  12L  31
EMBA  13  152  3  11  9R  13
EMBA  13  152  3  11  9L  32
EMBA  13  153  3  11  10R  13
EMBA  13  153  3  11  10L  32
EMBA  13  154  3  11  11R  13
EMBA  13  154  3  11  11L  32
EMBA  13  155  3  11  12R  13
EMBA  13  155  3  11  12L  32
EMBA  14  156  3  12  9R  14
EMBA  14  156  3  12  9L  33
EMBA  14  157  3  12  10R  14
EMBA  14  157  3  12  10L  33
EMBA  14  158  3  12  11R  14
EMBA  14  158  3  12  11L  33
EMBA  14  159  3  12  12R  14
EMBA  14  159  3  12  12L  33
EMBA  14  160  3  13  9R  15
EMBA  14  160  3  13  9L  34
EMBA  14  161  3  13  10R  15
EMBA  14  161  3  13  10L  34
EMBA  14  162  3  13  11R  15
EMBA  14  162  3  13  11L  34
EMBA  14  163  3  13  12R  15
EMBA  14  163  3  13  12L  34
EMBA  14  164  3  14  9R  16
EMBA  14  164  3  14  9L  35
EMBA  14  165  3  14  10R  16
EMBA  14  165  3  14  10L  35
EMBA  14  166  3  14  11R  16
EMBA  14  166  3  14  11L  35
EMBA  14  167  3  14  12R  16
EMBA  14  167  3  14  12L  35
EMBA  16  180  4  1  13R  1
EMBA  16  180  4  1  13L  20
EMBA  16  181  4  1  14R  1
EMBA  16  181  4  1  14L  20
EMBA  15  170  4  1  15R  1
EMBA  15  170  4  1  15L  20
EMBA  15  171  4  1  16R  1
EMBA  15  171  4  1  16L  20
EMBA  15  172  4  2  13R  2
EMBA  15  172  4  2  13L  21
EMBA  15  173  4  2  13R  3
EMBA  15  173  4  2  13L  22
EMBA  15  174  4  2  14R  2
EMBA  15  174  4  2  14L  21
EMBA  15  175  4  2  14R  3
EMBA  15  175  4  2  14L  22
EMBA  15  176  4  3  15R  2
EMBA  15  176  4  3  15L  21
EMBA  15  177  4  3  15R  3
EMBA  15  177  4  3  15L  22
EMBA  15  178  4  3  16R  2
EMBA  15  178  4  3  16L  21
EMBA  15  179  4  3  16R  3
EMBA  15  179  4  3  16L  22
EMBA  15  168  4  4  13R  4
EMBA  15  168  4  4  13L  23
EMBA  15  169  4  4  13R  5
EMBA  15  169  4  4  13L  24
EMBA  16  182  4  4  14R  4
EMBA  16  182  4  4  14L  23
EMBA  16  183  4  4  14R  5
EMBA  16  183  4  4  14L  24
EMBA  16  184  4  5  15R  4
EMBA  16  184  4  5  15L  23
EMBA  16  185  4  5  15R  5
EMBA  16  185  4  5  15L  24
EMBA  16  186  4  5  16R  4
EMBA  16  186  4  5  16L  23
EMBA  16  187  4  5  16R  5
EMBA  16  187  4  5  16L  24
EMBA  16  188  4  6  13R  6
EMBA  16  188  4  6  13L  25
EMBA  16  189  4  6  13R  7
EMBA  16  189  4  6  13L  26
EMBA  16  190  4  6  14R  6
EMBA  16  190  4  6  14L  25
EMBA  16  191  4  6  14R  7
EMBA  16  191  4  6  14L  26
EMBA  17  192  4  7  15R  6
EMBA  17  192  4  7  15L  25
EMBA  17  193  4  7  15R  7
EMBA  17  193  4  7  15L  26
EMBA  17  194  4  7  16R  6
EMBA  17  194  4  7  16L  25
EMBA  17  195  4  7  16R  7
EMBA  17  195  4  7  16L  26
EMBA  17  196  4  8  13R  8
EMBA  17  196  4  8  13L  27
EMBA  17  197  4  8  14R  8
EMBA  17  197  4  8  14L  27
EMBA  17  198  4  8  15R  8
EMBA  17  198  4  8  15L  27
EMBA  17  199  4  8  16R  8
EMBA  17  199  4  8  16L  27
EMBA  17  200  4  9  13R  11
EMBA  17  200  4  9  13L  30
EMBA  17  201  4  9  14R  11
EMBA  17  201  4  9  14L  30
EMBA  17  202  4  9  15R  11
EMBA  17  202  4  9  15L  30
EMBA  17  203  4  9  16R  11
EMBA  17  203  4  9  16L  30
EMBA  18  204  4  10  13R  12
EMBA  18  204  4  10  13L  31
EMBA  18  205  4  10  14R  12
EMBA  18  205  4  10  14L  31
EMBA  18  206  4  10  15R  12
EMBA  18  206  4  10  15L  31
EMBA  18  207  4  10  16R  12
EMBA  18  207  4  10  16L  31
EMBA  18  208  4  11  13R  13
EMBA  18  208  4  11  13L  32
EMBA  18  209  4  11  14R  13
EMBA  18  209  4  11  14L  32
EMBA  18  210  4  11  15R  13
EMBA  18  210  4  11  15L  32
EMBA  18  211  4  11  16R  13
EMBA  18  211  4  11  16L  32
EMBA  19  212  4  12  13R  14
EMBA  19  212  4  12  13L  33
EMBA  19  213  4  12  14R  14
EMBA  19  213  4  12  14L  33
EMBA  19  214  4  12  15R  14
EMBA  19  214  4  12  15L  33
EMBA  19  215  4  12  16R  14
EMBA  19  215  4  12  16L  33
EMBA  19  216  4  13  13R  15
EMBA  19  216  4  13  13L  34
EMBA  19  217  4  13  14R  15
EMBA  19  217  4  13  14L  34
EMBA  19  218  4  13  15R  15
EMBA  19  218  4  13  15L  34
EMBA  19  219  4  13  16R  15
EMBA  19  219  4  13  16L  34
EMBA  19  220  4  14  13R  16
EMBA  19  220  4  14  13L  35
EMBA  19  221  4  14  14R  16
EMBA  19  221  4  14  14L  35
EMBA  19  222  4  14  15R  16
EMBA  19  222  4  14  15L  35
EMBA  19  223  4  14  16R  16
EMBA  19  223  4  14  16L  35
EMBC  1  12  1  1  1L  20
EMBC  1  12  1  1  1R  1
EMBC  1  13  1  1  2L  20
EMBC  1  13  1  1  2R  1
EMBC  0  2  1  1  3L  20
EMBC  0  2  1  1  3R  1
EMBC  0  3  1  1  4L  20
EMBC  0  3  1  1  4R  1
EMBC  0  4  1  2  1L  21
EMBC  0  4  1  2  1R  2
EMBC  0  5  1  2  1L  22
EMBC  0  5  1  2  1R  3
EMBC  0  6  1  2  2L  21
EMBC  0  6  1  2  2R  2
EMBC  0  7  1  2  2L  22
EMBC  0  7  1  2  2R  3
EMBC  0  8  1  3  3L  21
EMBC  0  8  1  3  3R  2
EMBC  0  9  1  3  3L  22
EMBC  0  9  1  3  3R  3
EMBC  0  10  1  3  4L  21
EMBC  0  10  1  3  4R  2
EMBC  0  11  1  3  4L  22
EMBC  0  11  1  3  4R  3
EMBC  0  0  1  4  1L  23
EMBC  0  0  1  4  1R  4
EMBC  0  1  1  4  1L  24
EMBC  0  1  1  4  1R  5
EMBC  1  14  1  4  2L  23
EMBC  1  14  1  4  2R  4
EMBC  1  15  1  4  2L  24
EMBC  1  15  1  4  2R  5
EMBC  1  16  1  5  3L  23
EMBC  1  16  1  5  3R  4
EMBC  1  17  1  5  3L  24
EMBC  1  17  1  5  3R  5
EMBC  1  18  1  5  4L  23
EMBC  1  18  1  5  4R  4
EMBC  1  19  1  5  4L  24
EMBC  1  19  1  5  4R  5
EMBC  1  20  1  6  1L  25
EMBC  1  20  1  6  1R  6
EMBC  1  21  1  6  1L  26
EMBC  1  21  1  6  1R  7
EMBC  1  22  1  6  2L  25
EMBC  1  22  1  6  2R  6
EMBC  1  23  1  6  2L  26
EMBC  1  23  1  6  2R  7
EMBC  2  24  1  7  3L  25
EMBC  2  24  1  7  3R  6
EMBC  2  25  1  7  3L  26
EMBC  2  25  1  7  3R  7
EMBC  2  26  1  7  4L  25
EMBC  2  26  1  7  4R  6
EMBC  2  27  1  7  4L  26
EMBC  2  27  1  7  4R  7
EMBC  2  28  1  8  1L  27
EMBC  2  28  1  8  1R  8
EMBC  2  29  1  8  2L  27
EMBC  2  29  1  8  2R  8
EMBC  2  30  1  8  3L  27
EMBC  2  30  1  8  3R  8
EMBC  2  31  1  8  4L  27
EMBC  2  31  1  8  4R  8
EMBC  2  32  1  9  1L  30
EMBC  2  32  1  9  1R  11
EMBC  2  33  1  9  2L  30
EMBC  2  33  1  9  2R  11
EMBC  2  34  1  9  3L  30
EMBC  2  34  1  9  3R  11
EMBC  2  35  1  9  4L  30
EMBC  2  35  1  9  4R  11
EMBC  3  36  1  10  1L  31
EMBC  3  36  1  10  1R  12
EMBC  3  37  1  10  2L  31
EMBC  3  37  1  10  2R  12
EMBC  3  38  1  10  3L  31
EMBC  3  38  1  10  3R  12
EMBC  3  39  1  10  4L  31
EMBC  3  39  1  10  4R  12
EMBC  3  40  1  11  1L  32
EMBC  3  40  1  11  1R  13
EMBC  3  41  1  11  2L  32
EMBC  3  41  1  11  2R  13
EMBC  3  42  1  11  3L  32
EMBC  3  42  1  11  3R  13
EMBC  3  43  1  11  4L  32
EMBC  3  43  1  11  4R  13
EMBC  4  44  1  12  1L  33
EMBC  4  44  1  12  1R  14
EMBC  4  45  1  12  2L  33
EMBC  4  45  1  12  2R  14
EMBC  4  46  1  12  3L  33
EMBC  4  46  1  12  3R  14
EMBC  4  47  1  12  4L  33
EMBC  4  47  1  12  4R  14
EMBC  4  48  1  13  1L  34
EMBC  4  48  1  13  1R  15
EMBC  4  49  1  13  2L  34
EMBC  4  49  1  13  2R  15
EMBC  4  50  1  13  3L  34
EMBC  4  50  1  13  3R  15
EMBC  4  51  1  13  4L  34
EMBC  4  51  1  13  4R  15
EMBC  4  52  1  14  1L  35
EMBC  4  52  1  14  1R  16
EMBC  4  53  1  14  2L  35
EMBC  4  53  1  14  2R  16
EMBC  4  54  1  14  3L  35
EMBC  4  54  1  14  3R  16
EMBC  4  55  1  14  4L  35
EMBC  4  55  1  14  4R  16
EMBC  6  68  2  1  5L  20
EMBC  6  68  2  1  5R  1
EMBC  6  69  2  1  6L  20
EMBC  6  69  2  1  6R  1
EMBC  5  58  2  1  7L  20
EMBC  5  58  2  1  7R  1
EMBC  5  59  2  1  8L  20
EMBC  5  59  2  1  8R  1
EMBC  5  60  2  2  5L  21
EMBC  5  60  2  2  5R  2
EMBC  5  61  2  2  5L  22
EMBC  5  61  2  2  5R  3
EMBC  5  62  2  2  6L  21
EMBC  5  62  2  2  6R  2
EMBC  5  63  2  2  6L  22
EMBC  5  63  2  2  6R  3
EMBC  5  64  2  3  7L  21
EMBC  5  64  2  3  7R  2
EMBC  5  65  2  3  7L  22
