2253 13  1  2   4  -0.015955   -141.720 241562.150
2254 13  1  2   5  -0.016351   -141.225 241562.150
2255 13  1  2   6  -0.014750   -140.774 241562.150
2256 13  1  2   7  -0.014328   -140.295 241562.150
2257 13  1  2   8  -0.013212   -139.828 241562.150
2258 13  1  2   9  -0.011510   -139.363 241562.150
2259 13  1  2  10  -0.012066   -138.859 241562.150
2260 13  1  2  11  -0.012924   -138.347 241562.150
2261 13  1  2  12  -0.011809   -137.866 241562.150
2262 13  1  2  13  -0.012361   -137.342 241562.150
2263 13  1  2  14  -0.012599   -136.825 241562.150
2264 13  1  2  15  -0.008792   -136.404 241562.150
2265 13  1  2  16  -0.001556   -135.993 241560.850
2266 13  1  2  17  -0.000968   -135.505 241560.850
2267 13  1  2  18  -0.000778   -135.000 241560.850
2268 13  1  2  19  -0.000754   -134.487 241560.850
2269 13  1  2  20  -0.001311   -133.960 241560.850
2270 13  1  2  21  -0.001938   -133.445 241560.850
2271 13  1  2  22  -0.002179   -132.944 241560.850
2272 13  1  2  23  -0.002038   -132.450 241560.850
2273 13  1  2  24  -0.002469   -131.946 241560.850
2274 13  1  2  25  -0.002351   -131.449 241560.850
2275 13  1  2  26  -0.001893   -130.957 241560.850
2276 13  1  2  27  -0.001984   -130.460 241560.850
2277 13  1  2  28  -0.002627   -129.957 241560.850
2278 13  1  2  29  -0.003170   -129.447 241560.850
2279 13  1  2  30  -0.028178   -128.338 241560.850
2280 13  2  2   1  -0.001226   -143.762 241564.150
2281 13  2  2   2  -0.001550   -143.256 241564.150
2282 13  2  2   3  -0.001824   -142.739 241564.150
2283 13  2  2   4  -0.001432   -142.249 241564.150
2284 13  2  2   5  -0.001066   -141.763 241564.150
2285 13  2  2   6  -0.001944   -141.239 241564.150
2286 13  2  2   7  -0.001871   -140.731 241564.150
2287 13  2  2   8  -0.001073   -140.241 241564.150
2288 13  2  2   9  -0.002296   -139.706 241564.150
2289 13  2  2  10  -0.001913   -139.207 241564.150
2290 13  2  2  11  -0.000987   -138.723 241564.150
2291 13  2  2  12  -0.002282   -138.196 241564.150
2292 13  2  2  13  -0.001210   -137.729 241564.150
2293 13  2  2  14  -0.000534   -137.251 241564.150
2294 13  2  2  15  -0.001357   -136.747 241564.150
2295 13  2  2  16   0.000332   -136.212 241562.850
2296 13  2  2  17  -0.000020   -135.708 241562.850
2297 13  2  2  18  -0.000374   -135.202 241562.850
2298 13  2  2  19  -0.000912   -134.685 241562.850
2299 13  2  2  20  -0.001087   -134.182 241562.850
2300 13  2  2  21  -0.000965   -133.692 241562.850
2301 13  2  2  22  -0.001168   -133.189 241562.850
2302 13  2  2  23  -0.001267   -132.689 241562.850
2303 13  2  2  24  -0.000806   -132.203 241562.850
2304 13  2  2  25  -0.001250   -131.692 241562.850
2305 13  2  2  26  -0.001713   -131.185 241562.850
2306 13  2  2  27  -0.001911   -130.689 241562.850
2307 13  2  2  28  -0.001619   -130.209 241562.850
2308 13  2  2  29  -0.001485   -129.713 241562.850
2309 13  2  2  30  -0.001279   -129.210 241562.850
2310 13  3  2   1  -0.009958   -143.752 241566.150
2311 13  3  2   2  -0.011270   -143.231 241566.150
2312 13  3  2   3  -0.011400   -142.717 241566.150
2313 13  3  2   4  -0.011518   -142.206 241566.150
2314 13  3  2   5  -0.012075   -141.692 241566.150
2315 13  3  2   6  -0.012226   -141.180 241566.150
2316 13  3  2   7  -0.012022   -140.681 241566.150
2317 13  3  2   8  -0.012093   -140.185 241566.150
2318 13  3  2   9  -0.012380   -139.679 241566.150
2319 13  3  2  10  -0.013574   -139.147 241566.150
2320 13  3  2  11  -0.013835   -138.639 241566.150
2321 13  3  2  12  -0.012848   -138.159 241566.150
2322 13  3  2  13  -0.013142   -137.650 241566.150
2323 13  3  2  14  -0.012902   -137.153 241566.150
2324 13  3  2  15  -0.009428   -136.727 241566.150
2325 13  3  2  16  -0.001170   -136.355 241564.850
2326 13  3  2  17  -0.001893   -135.837 241564.850
2327 13  3  2  18  -0.002436   -135.323 241564.850
2328 13  3  2  19  -0.002035   -134.833 241564.850
2329 13  3  2  20  -0.002035   -134.328 241564.850
2330 13  3  2  21  -0.002134   -133.824 241564.850
2331 13  3  2  22  -0.002367   -133.325 241564.850
2332 13  3  2  23  -0.002933   -132.821 241564.850
2333 13  3  2  24  -0.003293   -132.320 241564.850
2334 13  3  2  25  -0.002889   -131.822 241564.850
2335 13  3  2  26  -0.002286   -131.331 241564.850
2336 13  3  2  27  -0.002764   -130.826 241564.850
2337 13  3  2  28  -0.003268   -130.314 241564.850
2338 13  3  2  29  -0.003339   -129.808 241564.850
2339 13  3  2  30  -0.001597   -129.340 241564.850
