3021 17  2  2  22  -0.000858   -133.300 241564.850
3022 17  2  2  23  -0.001042   -132.795 241564.850
3023 17  2  2  24  -0.000638   -132.307 241564.850
3024 17  2  2  25  -0.000075   -131.824 241564.850
3025 17  2  2  26  -0.000317   -131.314 241564.850
3026 17  2  2  27  -0.000502   -130.797 241564.850
3027 17  2  2  28  -0.000651   -130.282 241564.850
3028 17  2  2  29  -0.000374   -129.774 241564.850
3029 17  2  2  30   0.001993   -129.316 241564.850
3030 17  3  2   1  -0.008366   -143.671 241566.150
3031 17  3  2   2  -0.006629   -143.220 241566.150
3032 17  3  2   3  -0.006889   -142.720 241566.150
3033 17  3  2   4  -0.006879   -142.230 241566.150
3034 17  3  2   5  -0.006995   -141.727 241566.150
3035 17  3  2   6  -0.007062   -141.223 241566.150
3036 17  3  2   7  -0.006610   -140.733 241566.150
3037 17  3  2   8  -0.006625   -140.233 241566.150
3038 17  3  2   9  -0.007081   -139.724 241566.150
3039 17  3  2  10  -0.007171   -139.221 241566.150
3040 17  3  2  11  -0.006991   -138.729 241566.150
3041 17  3  2  12  -0.007219   -138.225 241566.150
3042 17  3  2  13  -0.007285   -137.725 241566.150
3043 17  3  2  14  -0.006504   -137.253 241566.150
3044 17  3  2  15  -0.004101   -136.829 241566.150
3045 17  3  2  16  -0.000736   -136.360 241564.850
3046 17  3  2  17  -0.001463   -135.851 241564.850
3047 17  3  2  18  -0.004822   -135.277 241564.850
3048 17  3  2  19  -0.005250   -134.764 241564.850
3049 17  3  2  20  -0.005029   -134.263 241564.850
3050 17  3  2  21  -0.005024   -133.765 241564.850
3051 17  3  2  22  -0.005240   -133.264 241564.850
3052 17  3  2  23  -0.005307   -132.763 241564.850
3053 17  3  2  24  -0.005306   -132.258 241564.850
3054 17  3  2  25  -0.006113   -131.738 241564.850
3055 17  3  2  26  -0.005738   -131.251 241564.850
3056 17  3  2  27  -0.004527   -130.782 241564.850
3057 17  3  2  28  -0.006388   -130.238 241564.850
3058 17  3  2  29  -0.008615   -129.696 241564.850
3059 17  3  2  30  -0.007678   -129.220 241564.850
