2619 15  1  2  10  -0.005110   -139.170 241564.150
2620 15  1  2  11  -0.005649   -138.659 241564.150
2621 15  1  2  12  -0.004884   -138.163 241564.150
2622 15  1  2  13  -0.005026   -137.650 241564.150
2623 15  1  2  14  -0.004700   -137.149 241564.150
2624 15  1  2  15  -0.002103   -136.700 241564.150
2625 15  1  2  16   0.005654   -136.330 241562.850
2626 15  1  2  17   0.007616   -135.858 241562.850
2627 15  1  2  18   0.006343   -135.321 241562.850
2628 15  1  2  19   0.006246   -134.811 241562.850
2629 15  1  2  20   0.006470   -134.305 241562.850
2630 15  1  2  21   0.007312   -133.818 241562.850
2631 15  1  2  22   0.007266   -133.319 241562.850
2632 15  1  2  23   0.006886   -132.816 241562.850
2633 15  1  2  24   0.007331   -132.329 241562.850
2634 15  1  2  25   0.007509   -131.840 241562.850
2635 15  1  2  26   0.006589   -131.318 241562.850
2636 15  1  2  27   0.005445   -130.779 241562.850
2637 15  1  2  28   0.005301   -130.266 241562.850
2638 15  1  2  29   0.005603   -129.761 241562.850
2639 15  1  2  30   0.005968   -129.249 241562.850
2640 15  2  2   1  -0.008790   -143.578 241564.150
2641 15  2  2   2  -0.008200   -143.081 241564.150
2642 15  2  2   3  -0.008518   -142.562 241564.150
2643 15  2  2   4  -0.009202   -142.041 241564.150
2644 15  2  2   5  -0.009101   -141.539 241564.150
2645 15  2  2   6  -0.007934   -141.071 241564.150
2646 15  2  2   7  -0.008717   -140.562 241564.150
2647 15  2  2   8  -0.009415   -140.052 241564.150
2648 15  2  2   9  -0.008396   -139.585 241564.150
2649 15  2  2  10  -0.007865   -139.108 241564.150
2650 15  2  2  11  -0.008320   -138.601 241564.150
2651 15  2  2  12  -0.008818   -138.082 241564.150
2652 15  2  2  13  -0.008721   -137.575 241564.150
2653 15  2  2  14  -0.008389   -137.075 241564.150
2654 15  2  2  15  -0.005187   -136.641 241564.150
2655 15  2  2  16   0.000557   -136.231 241562.850
2656 15  2  2  17  -0.001223   -135.712 241562.850
2657 15  2  2  18  -0.000971   -135.220 241562.850
2658 15  2  2  19  -0.000970   -134.718 241562.850
2659 15  2  2  20  -0.001105   -134.218 241562.850
2660 15  2  2  21  -0.001052   -133.720 241562.850
2661 15  2  2  22  -0.001432   -133.207 241562.850
2662 15  2  2  23  -0.001425   -132.704 241562.850
2663 15  2  2  24  -0.001655   -132.199 241562.850
2664 15  2  2  25  -0.001904   -131.699 241562.850
2665 15  2  2  26  -0.002802   -131.184 241562.850
2666 15  2  2  27  -0.002898   -130.673 241562.850
2667 15  2  2  28  -0.002702   -130.159 241562.850
2668 15  2  2  29  -0.002633   -129.649 241562.850
2669 15  2  2  30  -0.000312   -129.198 241562.850
2670 15  3  2   1  -0.000959   -143.841 241566.150
2671 15  3  2   2  -0.001206   -143.336 241566.150
2672 15  3  2   3  -0.000877   -142.847 241566.150
2673 15  3  2   4  -0.000086   -142.374 241566.150
2674 15  3  2   5  -0.000565   -141.872 241566.150
2675 15  3  2   6  -0.001587   -141.351 241566.150
2676 15  3  2   7  -0.001442   -140.853 241566.150
2677 15  3  2   8  -0.001091   -140.361 241566.150
2678 15  3  2   9  -0.001368   -139.858 241566.150
2679 15  3  2  10  -0.002218   -139.343 241566.150
2680 15  3  2  11  -0.002433   -138.842 241566.150
2681 15  3  2  12  -0.001135   -138.380 241566.150
2682 15  3  2  13  -0.001060   -137.887 241566.150
2683 15  3  2  14  -0.001124   -137.385 241566.150
2684 15  3  2  15   0.000032   -136.917 241566.150
2685 15  3  2  16  -0.000627   -136.379 241564.850
2686 15  3  2  17  -0.000309   -135.885 241564.850
2687 15  3  2  18  -0.000755   -135.360 241564.850
2688 15  3  2  19  -0.001141   -134.846 241564.850
2689 15  3  2  20  -0.001135   -134.341 241564.850
2690 15  3  2  21  -0.001502   -133.825 241564.850
2691 15  3  2  22  -0.001377   -133.328 241564.850
2692 15  3  2  23  -0.001291   -132.830 241564.850
2693 15  3  2  24  -0.001935   -132.312 241564.850
2694 15  3  2  25  -0.002519   -131.800 241564.850
2695 15  3  2  26  -0.002168   -131.307 241564.850
2696 15  3  2  27  -0.001932   -130.814 241564.850
2697 15  3  2  28  -0.002298   -130.310 241564.850
2698 15  3  2  29  -0.002126   -129.813 241564.850
2699 15  3  2  30  -0.000536   -129.344 241564.850
