#eFEXID,FPGA,eTowerID,eTowerEta,eTowerPhi
7,2,200152,2,24
7,2,200216,3,24
7,2,200280,4,24
7,2,100023,0,23
7,2,200023,0,23
7,2,200087,1,23
7,2,200151,2,23
7,2,200215,3,23
7,2,200279,4,23
7,2,100022,0,22
7,2,200022,0,22
7,2,200086,1,22
7,2,200150,2,22
7,2,200214,3,22
7,2,200278,4,22
7,2,100021,0,21
7,2,200021,0,21
7,2,200085,1,21
7,2,200149,2,21
7,2,200213,3,21
7,2,200277,4,21
7,2,100020,0,20
7,2,200020,0,20
7,2,200084,1,20
7,2,200148,2,20
7,2,200212,3,20
7,2,200276,4,20
7,2,100019,0,19
7,2,200019,0,19
7,2,200083,1,19
7,2,200147,2,19
7,2,200211,3,19
7,2,200275,4,19
7,2,100018,0,18
7,2,200018,0,18
7,2,200082,1,18
7,2,200146,2,18
7,2,200210,3,18
7,2,200274,4,18
7,2,100017,0,17
7,2,200017,0,17
7,2,200081,1,17
7,2,200145,2,17
7,2,200209,3,17
7,2,200273,4,17
7,3,200218,3,26
7,3,200282,4,26
7,3,200346,5,26
7,3,200410,6,26
7,3,200474,7,26
7,3,200538,8,26
7,3,200217,3,25
7,3,200281,4,25
7,3,200345,5,25
7,3,200409,6,25
7,3,200473,7,25
7,3,200537,8,25
7,3,200216,3,24
7,3,200280,4,24
7,3,200344,5,24
7,3,200408,6,24
7,3,200472,7,24
7,3,200536,8,24
7,3,200215,3,23
7,3,200279,4,23
7,3,200343,5,23
7,3,200407,6,23
7,3,200471,7,23
7,3,200535,8,23
7,3,200214,3,22
7,3,200278,4,22
7,3,200342,5,22
7,3,200406,6,22
7,3,200470,7,22
7,3,200534,8,22
7,3,200213,3,21
7,3,200277,4,21
7,3,200341,5,21
7,3,200405,6,21
7,3,200469,7,21
7,3,200533,8,21
7,3,200212,3,20
7,3,200276,4,20
7,3,200340,5,20
7,3,200404,6,20
7,3,200468,7,20
7,3,200532,8,20
7,3,200211,3,19
7,3,200275,4,19
7,3,200339,5,19
7,3,200403,6,19
7,3,200467,7,19
7,3,200531,8,19
7,3,200210,3,18
7,3,200274,4,18
7,3,200338,5,18
7,3,200402,6,18
7,3,200466,7,18
7,3,200530,8,18
7,3,200209,3,17
7,3,200273,4,17
7,3,200337,5,17
7,3,200401,6,17
7,3,200465,7,17
7,3,200529,8,17
10,0,100546,8,34
10,0,100482,7,34
10,0,100418,6,34
10,0,100354,5,34
10,0,100290,4,34
10,0,100226,3,34
10,0,100545,8,33
10,0,100481,7,33
10,0,100417,6,33
10,0,100353,5,33
10,0,100289,4,33
10,0,100225,3,33
10,0,100544,8,32
10,0,100480,7,32
10,0,100416,6,32
10,0,100352,5,32
10,0,100288,4,32
10,0,100224,3,32
10,0,100543,8,31
10,0,100479,7,31
10,0,100415,6,31
10,0,100351,5,31
10,0,100287,4,31
10,0,100223,3,31
10,0,100542,8,30
10,0,100478,7,30
10,0,100414,6,30
10,0,100350,5,30
10,0,100286,4,30
10,0,100222,3,30
10,0,100541,8,29
10,0,100477,7,29
10,0,100413,6,29
10,0,100349,5,29
10,0,100285,4,29
10,0,100221,3,29
10,0,100540,8,28
10,0,100476,7,28
10,0,100412,6,28
10,0,100348,5,28
10,0,100284,4,28
10,0,100220,3,28
10,0,100539,8,27
10,0,100475,7,27
10,0,100411,6,27
10,0,100347,5,27
10,0,100283,4,27
10,0,100219,3,27
10,0,100538,8,26
10,0,100474,7,26
10,0,100410,6,26
10,0,100346,5,26
10,0,100282,4,26
10,0,100218,3,26
10,0,100537,8,25
10,0,100473,7,25
10,0,100409,6,25
10,0,100345,5,25
10,0,100281,4,25
10,0,100217,3,25
10,1,100290,4,34
10,1,100226,3,34
10,1,100162,2,34
10,1,100098,1,34
10,1,100034,0,34
10,1,200034,0,34
10,1,100289,4,33
10,1,100225,3,33
10,1,100161,2,33
10,1,100097,1,33
10,1,100033,0,33
10,1,200033,0,33
10,1,100288,4,32
10,1,100224,3,32
10,1,100160,2,32
10,1,100096,1,32
10,1,100032,0,32
10,1,200032,0,32
10,1,100287,4,31
10,1,100223,3,31
10,1,100159,2,31
10,1,100095,1,31
10,1,100031,0,31
10,1,200031,0,31
10,1,100286,4,30
10,1,100222,3,30
10,1,100158,2,30
10,1,100094,1,30
10,1,100030,0,30
10,1,200030,0,30
10,1,100285,4,29
10,1,100221,3,29
10,1,100157,2,29
10,1,100093,1,29
10,1,100029,0,29
10,1,200029,0,29
10,1,100284,4,28
10,1,100220,3,28
10,1,100156,2,28
10,1,100092,1,28
10,1,100028,0,28
10,1,200028,0,28
10,1,100283,4,27
10,1,100219,3,27
10,1,100155,2,27
10,1,100091,1,27
10,1,100027,0,27
10,1,200027,0,27
10,1,100282,4,26
10,1,100218,3,26
10,1,100154,2,26
10,1,100090,1,26
10,1,100026,0,26
10,1,200026,0,26
10,1,100281,4,25
10,1,100217,3,25
10,1,100153,2,25
10,1,100089,1,25
10,1,100025,0,25
10,1,200025,0,25
10,2,100034,0,34
10,2,200034,0,34
10,2,200098,1,34
10,2,200162,2,34
10,2,200226,3,34
10,2,200290,4,34
10,2,100033,0,33
10,2,200033,0,33
10,2,200097,1,33
10,2,200161,2,33
10,2,200225,3,33
10,2,200289,4,33
10,2,100032,0,32
10,2,200032,0,32
10,2,200096,1,32
10,2,200160,2,32
10,2,200224,3,32
10,2,200288,4,32
10,2,100031,0,31
10,2,200031,0,31
10,2,200095,1,31
10,2,200159,2,31
10,2,200223,3,31
10,2,200287,4,31
10,2,100030,0,30
10,2,200030,0,30
10,2,200094,1,30
10,2,200158,2,30
10,2,200222,3,30
10,2,200286,4,30
10,2,100029,0,29
10,2,200029,0,29
10,2,200093,1,29
10,2,200157,2,29
10,2,200221,3,29
10,2,200285,4,29
10,2,100028,0,28
10,2,200028,0,28
10,2,200092,1,28
10,2,200156,2,28
10,2,200220,3,28
10,2,200284,4,28
10,2,100027,0,27
10,2,200027,0,27
10,2,200091,1,27
10,2,200155,2,27
10,2,200219,3,27
10,2,200283,4,27
10,2,100026,0,26
10,2,200026,0,26
10,2,200090,1,26
10,2,200154,2,26
10,2,200218,3,26
10,2,200282,4,26
10,2,100025,0,25
10,2,200025,0,25
10,2,200089,1,25
10,2,200153,2,25
10,2,200217,3,25
10,2,200281,4,25
10,3,200226,3,34
10,3,200290,4,34
10,3,200354,5,34
10,3,200418,6,34
10,3,200482,7,34
10,3,200546,8,34
10,3,200225,3,33
10,3,200289,4,33
10,3,200353,5,33
10,3,200417,6,33
10,3,200481,7,33
10,3,200545,8,33
10,3,200224,3,32
10,3,200288,4,32
10,3,200352,5,32
10,3,200416,6,32
10,3,200480,7,32
10,3,200544,8,32
10,3,200223,3,31
10,3,200287,4,31
10,3,200351,5,31
10,3,200415,6,31
10,3,200479,7,31
10,3,200543,8,31
10,3,200222,3,30
10,3,200286,4,30
10,3,200350,5,30
10,3,200414,6,30
10,3,200478,7,30
10,3,200542,8,30
10,3,200221,3,29
10,3,200285,4,29
10,3,200349,5,29
10,3,200413,6,29
10,3,200477,7,29
10,3,200541,8,29
10,3,200220,3,28
10,3,200284,4,28
10,3,200348,5,28
10,3,200412,6,28
10,3,200476,7,28
10,3,200540,8,28
10,3,200219,3,27
10,3,200283,4,27
10,3,200347,5,27
10,3,200411,6,27
10,3,200475,7,27
10,3,200539,8,27
10,3,200218,3,26
10,3,200282,4,26
10,3,200346,5,26
10,3,200410,6,26
10,3,200474,7,26
10,3,200538,8,26
10,3,200217,3,25
10,3,200281,4,25
10,3,200345,5,25
10,3,200409,6,25
10,3,200473,7,25
10,3,200537,8,25
13,0,100554,8,42
13,0,100490,7,42
13,0,100426,6,42
13,0,100362,5,42
13,0,100298,4,42
13,0,100234,3,42
13,0,100553,8,41
13,0,100489,7,41
13,0,100425,6,41
13,0,100361,5,41
13,0,100297,4,41
13,0,100233,3,41
13,0,100552,8,40
13,0,100488,7,40
13,0,100424,6,40
13,0,100360,5,40
13,0,100296,4,40
13,0,100232,3,40
13,0,100551,8,39
13,0,100487,7,39
13,0,100423,6,39
13,0,100359,5,39
13,0,100295,4,39
13,0,100231,3,39
13,0,100550,8,38
13,0,100486,7,38
13,0,100422,6,38
13,0,100358,5,38
13,0,100294,4,38
13,0,100230,3,38
13,0,100549,8,37
13,0,100485,7,37
13,0,100421,6,37
13,0,100357,5,37
13,0,100293,4,37
13,0,100229,3,37
13,0,100548,8,36
13,0,100484,7,36
13,0,100420,6,36
13,0,100356,5,36
13,0,100292,4,36
13,0,100228,3,36
13,0,100547,8,35
13,0,100483,7,35
13,0,100419,6,35
13,0,100355,5,35
13,0,100291,4,35
13,0,100227,3,35
13,0,100546,8,34
13,0,100482,7,34
13,0,100418,6,34
13,0,100354,5,34
13,0,100290,4,34
13,0,100226,3,34
13,0,100545,8,33
13,0,100481,7,33
13,0,100417,6,33
13,0,100353,5,33
13,0,100289,4,33
13,0,100225,3,33
13,1,100298,4,42
13,1,100234,3,42
13,1,100170,2,42
13,1,100106,1,42
13,1,100042,0,42
13,1,200042,0,42
13,1,100297,4,41
13,1,100233,3,41
13,1,100169,2,41
13,1,100105,1,41
13,1,100041,0,41
13,1,200041,0,41
13,1,100296,4,40
13,1,100232,3,40
13,1,100168,2,40
13,1,100104,1,40
13,1,100040,0,40
13,1,200040,0,40
13,1,100295,4,39
13,1,100231,3,39
13,1,100167,2,39
13,1,100103,1,39
13,1,100039,0,39
13,1,200039,0,39
13,1,100294,4,38
13,1,100230,3,38
13,1,100166,2,38
13,1,100102,1,38
13,1,100038,0,38
13,1,200038,0,38
13,1,100293,4,37
13,1,100229,3,37
13,1,100165,2,37
13,1,100101,1,37
13,1,100037,0,37
13,1,200037,0,37
13,1,100292,4,36
13,1,100228,3,36
13,1,100164,2,36
13,1,100100,1,36
13,1,100036,0,36
13,1,200036,0,36
13,1,100291,4,35
13,1,100227,3,35
13,1,100163,2,35
13,1,100099,1,35
13,1,100035,0,35
13,1,200035,0,35
13,1,100290,4,34
13,1,100226,3,34
13,1,100162,2,34
13,1,100098,1,34
13,1,100034,0,34
13,1,200034,0,34
13,1,100289,4,33
13,1,100225,3,33
13,1,100161,2,33
13,1,100097,1,33
13,1,100033,0,33
13,1,200033,0,33
13,2,100042,0,42
13,2,200042,0,42
13,2,200106,1,42
13,2,200170,2,42
13,2,200234,3,42
13,2,200298,4,42
13,2,100041,0,41
13,2,200041,0,41
13,2,200105,1,41
13,2,200169,2,41
13,2,200233,3,41
13,2,200297,4,41
13,2,100040,0,40
13,2,200040,0,40
13,2,200104,1,40
13,2,200168,2,40
13,2,200232,3,40
13,2,200296,4,40
13,2,100039,0,39
13,2,200039,0,39
13,2,200103,1,39
13,2,200167,2,39
13,2,200231,3,39
13,2,200295,4,39
13,2,100038,0,38
13,2,200038,0,38
13,2,200102,1,38
13,2,200166,2,38
13,2,200230,3,38
13,2,200294,4,38
13,2,100037,0,37
13,2,200037,0,37
13,2,200101,1,37
13,2,200165,2,37
13,2,200229,3,37
13,2,200293,4,37
13,2,100036,0,36
13,2,200036,0,36
13,2,200100,1,36
13,2,200164,2,36
13,2,200228,3,36
13,2,200292,4,36
13,2,100035,0,35
13,2,200035,0,35
13,2,200099,1,35
13,2,200163,2,35
13,2,200227,3,35
13,2,200291,4,35
13,2,100034,0,34
13,2,200034,0,34
13,2,200098,1,34
13,2,200162,2,34
13,2,200226,3,34
13,2,200290,4,34
13,2,100033,0,33
13,2,200033,0,33
13,2,200097,1,33
13,2,200161,2,33
13,2,200225,3,33
13,2,200289,4,33
13,3,200234,3,42
13,3,200298,4,42
13,3,200362,5,42
13,3,200426,6,42
13,3,200490,7,42
13,3,200554,8,42
13,3,200233,3,41
13,3,200297,4,41
13,3,200361,5,41
13,3,200425,6,41
13,3,200489,7,41
13,3,200553,8,41
13,3,200232,3,40
13,3,200296,4,40
13,3,200360,5,40
13,3,200424,6,40
13,3,200488,7,40
13,3,200552,8,40
13,3,200231,3,39
13,3,200295,4,39
13,3,200359,5,39
13,3,200423,6,39
13,3,200487,7,39
13,3,200551,8,39
13,3,200230,3,38
13,3,200294,4,38
13,3,200358,5,38
13,3,200422,6,38
13,3,200486,7,38
13,3,200550,8,38
13,3,200229,3,37
13,3,200293,4,37
13,3,200357,5,37
13,3,200421,6,37
13,3,200485,7,37
13,3,200549,8,37
13,3,200228,3,36
13,3,200292,4,36
13,3,200356,5,36
13,3,200420,6,36
13,3,200484,7,36
13,3,200548,8,36
13,3,200227,3,35
13,3,200291,4,35
13,3,200355,5,35
13,3,200419,6,35
13,3,200483,7,35
13,3,200547,8,35
13,3,200226,3,34
13,3,200290,4,34
13,3,200354,5,34
13,3,200418,6,34
13,3,200482,7,34
13,3,200546,8,34
13,3,200225,3,33
13,3,200289,4,33
13,3,200353,5,33
13,3,200417,6,33
13,3,200481,7,33
13,3,200545,8,33
16,0,100562,8,50
16,0,100498,7,50
16,0,100434,6,50
16,0,100370,5,50
16,0,100306,4,50
16,0,100242,3,50
16,0,100561,8,49
16,0,100497,7,49
16,0,100433,6,49
16,0,100369,5,49
16,0,100305,4,49
16,0,100241,3,49
16,0,100560,8,48
16,0,100496,7,48
16,0,100432,6,48
16,0,100368,5,48
16,0,100304,4,48
16,0,100240,3,48
16,0,100559,8,47
16,0,100495,7,47
16,0,100431,6,47
16,0,100367,5,47
16,0,100303,4,47
16,0,100239,3,47
16,0,100558,8,46
16,0,100494,7,46
16,0,100430,6,46
16,0,100366,5,46
16,0,100302,4,46
16,0,100238,3,46
16,0,100557,8,45
16,0,100493,7,45
16,0,100429,6,45
16,0,100365,5,45
16,0,100301,4,45
16,0,100237,3,45
16,0,100556,8,44
16,0,100492,7,44
16,0,100428,6,44
16,0,100364,5,44
16,0,100300,4,44
16,0,100236,3,44
16,0,100555,8,43
16,0,100491,7,43
16,0,100427,6,43
16,0,100363,5,43
16,0,100299,4,43
16,0,100235,3,43
16,0,100554,8,42
16,0,100490,7,42
16,0,100426,6,42
16,0,100362,5,42
16,0,100298,4,42
16,0,100234,3,42
16,0,100553,8,41
16,0,100489,7,41
16,0,100425,6,41
16,0,100361,5,41
16,0,100297,4,41
16,0,100233,3,41
16,1,100306,4,50
16,1,100242,3,50
16,1,100178,2,50
16,1,100114,1,50
16,1,100050,0,50
16,1,200050,0,50
16,1,100305,4,49
16,1,100241,3,49
16,1,100177,2,49
16,1,100113,1,49
16,1,100049,0,49
16,1,200049,0,49
16,1,100304,4,48
16,1,100240,3,48
16,1,100176,2,48
16,1,100112,1,48
16,1,100048,0,48
16,1,200048,0,48
16,1,100303,4,47
16,1,100239,3,47
16,1,100175,2,47
16,1,100111,1,47
16,1,100047,0,47
16,1,200047,0,47
16,1,100302,4,46
16,1,100238,3,46
16,1,100174,2,46
16,1,100110,1,46
16,1,100046,0,46
16,1,200046,0,46
16,1,100301,4,45
16,1,100237,3,45
16,1,100173,2,45
16,1,100109,1,45
16,1,100045,0,45
16,1,200045,0,45
16,1,100300,4,44
16,1,100236,3,44
16,1,100172,2,44
16,1,100108,1,44
16,1,100044,0,44
16,1,200044,0,44
16,1,100299,4,43
16,1,100235,3,43
16,1,100171,2,43
16,1,100107,1,43
16,1,100043,0,43
16,1,200043,0,43
16,1,100298,4,42
16,1,100234,3,42
16,1,100170,2,42
16,1,100106,1,42
16,1,100042,0,42
16,1,200042,0,42
16,1,100297,4,41
16,1,100233,3,41
16,1,100169,2,41
16,1,100105,1,41
16,1,100041,0,41
16,1,200041,0,41
16,2,100050,0,50
16,2,200050,0,50
16,2,200114,1,50
16,2,200178,2,50
16,2,200242,3,50
16,2,200306,4,50
16,2,100049,0,49
16,2,200049,0,49
16,2,200113,1,49
16,2,200177,2,49
16,2,200241,3,49
16,2,200305,4,49
16,2,100048,0,48
16,2,200048,0,48
16,2,200112,1,48
16,2,200176,2,48
16,2,200240,3,48
16,2,200304,4,48
16,2,100047,0,47
16,2,200047,0,47
16,2,200111,1,47
16,2,200175,2,47
16,2,200239,3,47
16,2,200303,4,47
16,2,100046,0,46
16,2,200046,0,46
16,2,200110,1,46
16,2,200174,2,46
16,2,200238,3,46
16,2,200302,4,46
16,2,100045,0,45
16,2,200045,0,45
16,2,200109,1,45
16,2,200173,2,45
16,2,200237,3,45
16,2,200301,4,45
16,2,100044,0,44
16,2,200044,0,44
16,2,200108,1,44
16,2,200172,2,44
16,2,200236,3,44
16,2,200300,4,44
16,2,100043,0,43
16,2,200043,0,43
16,2,200107,1,43
16,2,200171,2,43
16,2,200235,3,43
16,2,200299,4,43
16,2,100042,0,42
16,2,200042,0,42
16,2,200106,1,42
16,2,200170,2,42
16,2,200234,3,42
16,2,200298,4,42
16,2,100041,0,41
16,2,200041,0,41
16,2,200105,1,41
16,2,200169,2,41
16,2,200233,3,41
16,2,200297,4,41
16,3,200242,3,50
16,3,200306,4,50
16,3,200370,5,50
16,3,200434,6,50
16,3,200498,7,50
16,3,200562,8,50
16,3,200241,3,49
16,3,200305,4,49
16,3,200369,5,49
16,3,200433,6,49
16,3,200497,7,49
16,3,200561,8,49
16,3,200240,3,48
16,3,200304,4,48
16,3,200368,5,48
16,3,200432,6,48
16,3,200496,7,48
16,3,200560,8,48
16,3,200239,3,47
16,3,200303,4,47
16,3,200367,5,47
16,3,200431,6,47
16,3,200495,7,47
16,3,200559,8,47
16,3,200238,3,46
16,3,200302,4,46
16,3,200366,5,46
16,3,200430,6,46
16,3,200494,7,46
16,3,200558,8,46
16,3,200237,3,45
16,3,200301,4,45
16,3,200365,5,45
16,3,200429,6,45
16,3,200493,7,45
16,3,200557,8,45
16,3,200236,3,44
16,3,200300,4,44
16,3,200364,5,44
16,3,200428,6,44
16,3,200492,7,44
16,3,200556,8,44
16,3,200235,3,43
16,3,200299,4,43
16,3,200363,5,43
16,3,200427,6,43
16,3,200491,7,43
16,3,200555,8,43
16,3,200234,3,42
16,3,200298,4,42
16,3,200362,5,42
16,3,200426,6,42
16,3,200490,7,42
16,3,200554,8,42
16,3,200233,3,41
16,3,200297,4,41
16,3,200361,5,41
16,3,200425,6,41
16,3,200489,7,41
16,3,200553,8,41
19,0,100570,8,58
19,0,100506,7,58
19,0,100442,6,58
19,0,100378,5,58
19,0,100314,4,58
19,0,100250,3,58
19,0,100569,8,57
19,0,100505,7,57
19,0,100441,6,57
19,0,100377,5,57
19,0,100313,4,57
19,0,100249,3,57
19,0,100568,8,56
19,0,100504,7,56
19,0,100440,6,56
19,0,100376,5,56
19,0,100312,4,56
19,0,100248,3,56
19,0,100567,8,55
19,0,100503,7,55
19,0,100439,6,55
19,0,100375,5,55
19,0,100311,4,55
19,0,100247,3,55
19,0,100566,8,54
19,0,100502,7,54
19,0,100438,6,54
19,0,100374,5,54
19,0,100310,4,54
19,0,100246,3,54
19,0,100565,8,53
19,0,100501,7,53
19,0,100437,6,53
19,0,100373,5,53
19,0,100309,4,53
19,0,100245,3,53
19,0,100564,8,52
19,0,100500,7,52
19,0,100436,6,52
19,0,100372,5,52
19,0,100308,4,52
19,0,100244,3,52
19,0,100563,8,51
19,0,100499,7,51
19,0,100435,6,51
19,0,100371,5,51
19,0,100307,4,51
19,0,100243,3,51
19,0,100562,8,50
19,0,100498,7,50
19,0,100434,6,50
19,0,100370,5,50
19,0,100306,4,50
19,0,100242,3,50
19,0,100561,8,49
19,0,100497,7,49
19,0,100433,6,49
19,0,100369,5,49
19,0,100305,4,49
19,0,100241,3,49
19,1,100314,4,58
19,1,100250,3,58
19,1,100186,2,58
19,1,100122,1,58
19,1,100058,0,58
19,1,200058,0,58
19,1,100313,4,57
19,1,100249,3,57
19,1,100185,2,57
19,1,100121,1,57
19,1,100057,0,57
19,1,200057,0,57
19,1,100312,4,56
19,1,100248,3,56
19,1,100184,2,56
19,1,100120,1,56
19,1,100056,0,56
19,1,200056,0,56
19,1,100311,4,55
19,1,100247,3,55
19,1,100183,2,55
19,1,100119,1,55
19,1,100055,0,55
19,1,200055,0,55
19,1,100310,4,54
19,1,100246,3,54
19,1,100182,2,54
19,1,100118,1,54
19,1,100054,0,54
19,1,200054,0,54
19,1,100309,4,53
19,1,100245,3,53
19,1,100181,2,53
19,1,100117,1,53
19,1,100053,0,53
19,1,200053,0,53
19,1,100308,4,52
19,1,100244,3,52
19,1,100180,2,52
19,1,100116,1,52
19,1,100052,0,52
19,1,200052,0,52
19,1,100307,4,51
19,1,100243,3,51
19,1,100179,2,51
19,1,100115,1,51
19,1,100051,0,51
19,1,200051,0,51
19,1,100306,4,50
19,1,100242,3,50
19,1,100178,2,50
19,1,100114,1,50
19,1,100050,0,50
19,1,200050,0,50
19,1,100305,4,49
19,1,100241,3,49
19,1,100177,2,49
19,1,100113,1,49
19,1,100049,0,49
19,1,200049,0,49
19,2,100058,0,58
19,2,200058,0,58
19,2,200122,1,58
19,2,200186,2,58
19,2,200250,3,58
19,2,200314,4,58
19,2,100057,0,57
19,2,200057,0,57
19,2,200121,1,57
19,2,200185,2,57
19,2,200249,3,57
19,2,200313,4,57
19,2,100056,0,56
19,2,200056,0,56
19,2,200120,1,56
19,2,200184,2,56
19,2,200248,3,56
19,2,200312,4,56
19,2,100055,0,55
19,2,200055,0,55
19,2,200119,1,55
19,2,200183,2,55
19,2,200247,3,55
19,2,200311,4,55
19,2,100054,0,54
19,2,200054,0,54
19,2,200118,1,54
19,2,200182,2,54
19,2,200246,3,54
19,2,200310,4,54
19,2,100053,0,53
19,2,200053,0,53
19,2,200117,1,53
19,2,200181,2,53
19,2,200245,3,53
19,2,200309,4,53
19,2,100052,0,52
19,2,200052,0,52
19,2,200116,1,52
19,2,200180,2,52
19,2,200244,3,52
19,2,200308,4,52
19,2,100051,0,51
19,2,200051,0,51
19,2,200115,1,51
19,2,200179,2,51
19,2,200243,3,51
19,2,200307,4,51
19,2,100050,0,50
19,2,200050,0,50
19,2,200114,1,50
19,2,200178,2,50
19,2,200242,3,50
19,2,200306,4,50
19,2,100049,0,49
19,2,200049,0,49
19,2,200113,1,49
19,2,200177,2,49
19,2,200241,3,49
19,2,200305,4,49
19,3,200250,3,58
19,3,200314,4,58
19,3,200378,5,58
19,3,200442,6,58
19,3,200506,7,58
19,3,200570,8,58
19,3,200249,3,57
19,3,200313,4,57
19,3,200377,5,57
19,3,200441,6,57
19,3,200505,7,57
19,3,200569,8,57
19,3,200248,3,56
19,3,200312,4,56
19,3,200376,5,56
19,3,200440,6,56
19,3,200504,7,56
19,3,200568,8,56
19,3,200247,3,55
19,3,200311,4,55
19,3,200375,5,55
19,3,200439,6,55
19,3,200503,7,55
19,3,200567,8,55
19,3,200246,3,54
19,3,200310,4,54
19,3,200374,5,54
19,3,200438,6,54
19,3,200502,7,54
19,3,200566,8,54
19,3,200245,3,53
19,3,200309,4,53
19,3,200373,5,53
19,3,200437,6,53
19,3,200501,7,53
19,3,200565,8,53
19,3,200244,3,52
19,3,200308,4,52
19,3,200372,5,52
19,3,200436,6,52
19,3,200500,7,52
19,3,200564,8,52
19,3,200243,3,51
19,3,200307,4,51
19,3,200371,5,51
19,3,200435,6,51
19,3,200499,7,51
19,3,200563,8,51
19,3,200242,3,50
19,3,200306,4,50
19,3,200370,5,50
19,3,200434,6,50
19,3,200498,7,50
19,3,200562,8,50
19,3,200241,3,49
19,3,200305,4,49
19,3,200369,5,49
19,3,200433,6,49
19,3,200497,7,49
19,3,200561,8,49
22,0,100514,8,2
22,0,100450,7,2
22,0,100386,6,2
22,0,100322,5,2
22,0,100258,4,2
22,0,100194,3,2
22,0,100513,8,1
22,0,100449,7,1
22,0,100385,6,1
22,0,100321,5,1
22,0,100257,4,1
22,0,100193,3,1
22,0,100512,8,0
22,0,100448,7,0
22,0,100384,6,0
22,0,100320,5,0
22,0,100256,4,0
22,0,100192,3,0
22,0,100575,8,63
22,0,100511,7,63
22,0,100447,6,63
22,0,100383,5,63
22,0,100319,4,63
22,0,100255,3,63
22,0,100574,8,62
22,0,100510,7,62
22,0,100446,6,62
22,0,100382,5,62
22,0,100318,4,62
22,0,100254,3,62
22,0,100573,8,61
22,0,100509,7,61
22,0,100445,6,61
22,0,100381,5,61
22,0,100317,4,61
22,0,100253,3,61
22,0,100572,8,60
22,0,100508,7,60
22,0,100444,6,60
22,0,100380,5,60
22,0,100316,4,60
22,0,100252,3,60
22,0,100571,8,59
22,0,100507,7,59
22,0,100443,6,59
22,0,100379,5,59
22,0,100315,4,59
22,0,100251,3,59
22,0,100570,8,58
22,0,100506,7,58
22,0,100442,6,58
22,0,100378,5,58
22,0,100314,4,58
22,0,100250,3,58
22,0,100569,8,57
22,0,100505,7,57
22,0,100441,6,57
22,0,100377,5,57
22,0,100313,4,57
22,0,100249,3,57
22,1,100258,4,2
22,1,100194,3,2
22,1,100130,2,2
22,1,100066,1,2
22,1,100002,0,2
22,1,200002,0,2
22,1,100257,4,1
22,1,100193,3,1
22,1,100129,2,1
22,1,100065,1,1
22,1,100001,0,1
22,1,200001,0,1
22,1,100256,4,0
22,1,100192,3,0
22,1,100128,2,0
22,1,100064,1,0
22,1,100000,0,0
22,1,200000,0,0
22,1,100319,4,63
22,1,100255,3,63
22,1,100191,2,63
22,1,100127,1,63
22,1,100063,0,63
22,1,200063,0,63
22,1,100318,4,62
22,1,100254,3,62
22,1,100190,2,62
22,1,100126,1,62
22,1,100062,0,62
22,1,200062,0,62
22,1,100317,4,61
22,1,100253,3,61
22,1,100189,2,61
22,1,100125,1,61
22,1,100061,0,61
22,1,200061,0,61
22,1,100316,4,60
22,1,100252,3,60
22,1,100188,2,60
22,1,100124,1,60
22,1,100060,0,60
22,1,200060,0,60
22,1,100315,4,59
22,1,100251,3,59
22,1,100187,2,59
22,1,100123,1,59
22,1,100059,0,59
22,1,200059,0,59
22,1,100314,4,58
22,1,100250,3,58
22,1,100186,2,58
22,1,100122,1,58
22,1,100058,0,58
22,1,200058,0,58
22,1,100313,4,57
22,1,100249,3,57
22,1,100185,2,57
22,1,100121,1,57
22,1,100057,0,57
22,1,200057,0,57
22,2,100002,0,2
22,2,200002,0,2
22,2,200066,1,2
22,2,200130,2,2
22,2,200194,3,2
22,2,200258,4,2
22,2,100001,0,1
22,2,200001,0,1
22,2,200065,1,1
22,2,200129,2,1
22,2,200193,3,1
22,2,200257,4,1
22,2,100000,0,0
22,2,200000,0,0
22,2,200064,1,0
22,2,200128,2,0
22,2,200192,3,0
22,2,200256,4,0
22,2,100063,0,63
22,2,200063,0,63
22,2,200127,1,63
22,2,200191,2,63
22,2,200255,3,63
22,2,200319,4,63
22,2,100062,0,62
22,2,200062,0,62
22,2,200126,1,62
22,2,200190,2,62
22,2,200254,3,62
22,2,200318,4,62
22,2,100061,0,61
22,2,200061,0,61
22,2,200125,1,61
22,2,200189,2,61
22,2,200253,3,61
22,2,200317,4,61
22,2,100060,0,60
22,2,200060,0,60
22,2,200124,1,60
22,2,200188,2,60
22,2,200252,3,60
22,2,200316,4,60
22,2,100059,0,59
22,2,200059,0,59
22,2,200123,1,59
22,2,200187,2,59
22,2,200251,3,59
22,2,200315,4,59
22,2,100058,0,58
22,2,200058,0,58
22,2,200122,1,58
22,2,200186,2,58
22,2,200250,3,58
22,2,200314,4,58
22,2,100057,0,57
22,2,200057,0,57
22,2,200121,1,57
22,2,200185,2,57
22,2,200249,3,57
22,2,200313,4,57
22,3,200194,3,2
22,3,200258,4,2
22,3,200322,5,2
22,3,200386,6,2
22,3,200450,7,2
22,3,200514,8,2
22,3,200193,3,1
22,3,200257,4,1
22,3,200321,5,1
22,3,200385,6,1
22,3,200449,7,1
22,3,200513,8,1
22,3,200192,3,0
22,3,200256,4,0
22,3,200320,5,0
22,3,200384,6,0
22,3,200448,7,0
22,3,200512,8,0
22,3,200255,3,63
22,3,200319,4,63
22,3,200383,5,63
22,3,200447,6,63
22,3,200511,7,63
22,3,200575,8,63
