37000 2011-05-22:13:23:35 182446 209 -1 209 2011-05-22:13:26:27 182446 212 N 1800 766 ON ON
124009 2011-05-22:17:38:56 0 0 -1 -1 2011-05-22:17:43:28 0 0 N 1801 0 ON ON
40015 2011-05-23:03:45:26 182454 281 288 -1 9999-12-31:23:00:00 0 0 Y 1802 874 ON ON
137011 2011-05-22:18:48:12 182450 25 -1 25 2011-05-22:18:50:32 182450 27 N 1801 0 ON ON
102004 2011-05-23:03:50:50 182454 287 -1 288 2011-05-23:04:01:39 182454 298 Y 1802 874 ON ON
218006 2011-05-22:14:21:25 182449 1 -1 2 2011-05-22:14:23:29 182449 4 Y 1800 874 ON ON
318004 2011-05-23:03:50:49 182454 287 288 -1 2011-06-23:16:46:20 0 0 Y 1802 874 ON ON
30010 2011-05-23:00:46:17 182454 94 -1 95 2011-05-23:00:49:01 182454 98 N 1802 1 ON ON
124001 2011-05-23:09:36:22 182455 176 -1 176 2011-05-23:09:36:31 182455 176 Y 1803 874 ON ON
132001 2011-05-24:02:17:44 182486 152 -1 152 2011-05-24:02:20:53 182486 156 Y 1804 874 ON ON
124009 2011-05-23:09:35:27 182455 175 -1 175 2011-05-23:09:40:09 182455 182 Y 1803 874 ON ON
137011 2011-05-23:09:49:07 182455 191 -1 191 2011-05-23:09:51:38 182455 193 Y 1803 874 ON ON
137011 2011-05-23:10:44:46 182456 23 -1 23 2011-05-23:10:52:57 182456 32 Y 1803 874 ON ON
146013 2011-05-23:18:25:39 182456 482 -1 482 2011-05-23:18:28:19 182456 485 Y 1803 874 ON ON
168001 2011-05-24:12:48:45 0 0 -1 -1 2011-05-24:16:09:02 0 0 N 1805 0 ON ON
159012 2011-05-24:08:23:12 182486 521 -1 521 2011-05-24:08:24:31 182486 522 Y 1804 874 ON ON
51014 2011-05-25:00:35:12 182516 348 357 -1 9999-12-31:23:00:00 0 0 Y 1805 873 ON ON
228006 2011-05-25:01:31:16 182516 404 -1 405 2011-05-25:01:32:19 182516 405 Y 1805 873 ON ON
179005 2011-05-25:11:11:08 182519 93 105 -1 2011-05-25:12:31:55 182527 1 Y 1806 874 ON ON
77001 2011-05-26:16:16:23 182667 62 -1 -1 2011-05-26:16:16:30 182667 62 N 1807 0 ON ON
125000 2011-05-29:07:12:33 0 0 -1 -1 2011-05-29:07:15:31 0 0 N 1814 1 ON ON
27005 2011-05-29:03:46:01 182766 217 -1 217 2011-05-29:03:47:19 182766 218 Y 1813 874 ON ON
74006 2011-05-29:03:59:10 182766 230 -1 230 2011-05-29:04:03:57 182766 234 Y 1813 874 ON ON
40015 2011-05-28:21:58:55 0 0 -1 -1 2011-05-28:22:05:19 0 0 N 1813 0 ON ON
46015 2011-05-29:17:15:55 182787 503 532 -1 2011-05-29:21:42:22 0 0 Y 1815 1042 ON ON
114005 2011-05-29:12:00:02 182787 186 -1 186 2011-05-29:12:03:55 182787 190 Y 1815 1042 ON ON
73006 2011-05-30:05:43:15 182796 283 -1 283 2011-05-30:05:44:20 182796 284 Y 1816 1042 ON ON
317005 2011-05-29:19:21:07 182787 627 627 -1 9999-12-31:23:00:00 0 0 Y 1815 1042 ON ON
275015 2011-05-30:11:07:59 182796 603 604 610 2011-05-30:11:20:21 182796 618 Y 1816 1042 ON ON
240011 2011-05-30:08:27:36 182796 446 -1 446 2011-05-30:08:41:53 182796 460 Y 1816 1042 ON ON
27005 2011-05-30:10:38:15 182796 574 -1 574 2011-05-30:10:40:25 182796 576 Y 1816 1042 ON ON
273015 2011-05-30:11:07:59 182796 603 614 -1 9999-12-31:23:00:00 0 0 Y 1816 1042 ON ON
287001 2011-05-31:05:42:30 182879 371 372 -1 2011-05-31:07:57:42 0 0 Y 1822 1042 ON ON
242011 2011-05-30:08:27:36 182796 446 -1 446 2011-05-30:08:29:04 182796 447 Y 1816 1042 ON ON
159005 2011-05-30:09:24:36 182796 502 -1 502 2011-05-30:09:27:20 182796 504 Y 1816 1042 ON ON
74009 2011-05-31:10:01:53 182886 81 88 0 2011-05-31:11:25:06 0 0 Y 1823 1042 ON ON
241012 2011-05-31:10:37:15 182886 116 -1 117 2011-05-31:10:47:08 0 0 Y 1823 1042 ON ON
65014 2011-06-02:02:52:56 183003 221 225 -1 2011-06-02:18:00:00 0 0 Y 1836 1042 ON ON
215008 2011-06-02:11:52:59 183003 770 -1 771 2011-06-02:11:54:51 183003 772 Y 1836 1042 ON ON
31009 2011-06-02:08:10:04 183003 541 552 -1 2011-06-02:18:54:52 0 0 Y 1836 1042 ON ON
31009 2011-06-02:21:43:43 183021 50 87 -1 2011-06-03:14:29:00 0 0 N 1839 1042 ON ON
320006 2011-06-02:22:16:29 183021 86 88 -1 2011-06-03:14:19:00 0 0 N 1840 0 ON ON
124009 2011-06-02:12:29:36 183003 809 -1 809 2011-06-02:12:30:15 183003 809 Y 1836 1042 ON ON
58008 2011-06-03:09:51:25 183021 790 -1 791 2011-06-03:09:53:00 183021 792 Y 1841 1042 ON ON
58008 2011-06-04:02:25:41 183045 185 -1 186 2011-06-04:02:27:22 183045 187 Y 1845 1042 ON ON
58008 2011-06-04:03:14:37 183045 234 -1 234 2011-06-04:03:16:25 183045 236 Y 1845 1042 ON ON
281001 2011-06-03:10:01:49 183021 801 801 -1 2011-06-03:14:54:06 183036 1 Y 1841 1042 ON ON
281001 2011-06-03:15:18:08 183036 4 5 0 2011-06-03:18:58:53 183037 87 N 1842 1 ON ON
70001 2011-06-04:16:41:00 183055 1 -1 1 2011-06-04:16:44:58 183055 1 N 1847 0 ON ON
177010 2011-06-04:23:28:14 183078 2 -1 2 2011-06-04:23:37:00 183078 14 N 1848 1042 ON ON
74007 2011-06-05:22:01:01 183081 832 -1 832 2011-06-05:22:04:37 183081 835 Y 1852 1042 ON ON
141001 2011-06-06:17:44:08 183127 197 -1 198 2011-06-06:17:46:39 183127 201 Y 1855 1042 ON ON
40015 2011-06-06:22:03:55 183129 124 -1 125 2011-06-06:22:06:33 183129 128 Y 1855 1042 ON ON
110007 2011-06-07:03:44:53 183130 267 -1 268 2011-06-07:03:45:23 183130 268 Y 1855 1042 ON ON
154009 2011-06-08:07:14:36 183216 572 -1 572 2011-06-08:07:15:54 183216 574 Y 1856 1041 ON ON 
75009 2011-06-08:01:37:32 183216 238 241 -1 9999-12-31:23:00:00 0 0 Y 1856 1041 ON ON 
75009 2011-06-09:02:20:11 183272 486 -1 486 2011-06-09:02:21:11 183272 487 Y 1858 1041 ON ON
20005 2011-06-09:20:40:37 183286 378 -1 378 2011-06-09:20:42:43 183286 380 Y 1862 1042 ON ON 
78006 2011-06-11:05:02:47 183347 833 845 -1 9999-12-31:23:00:00 0 0 Y 1863 1042 ON ON 
233014 2011-06-13:00:05:39 183407 770 -1 770 2011-06-13:00:07:08 183407 771 Y 1865 1042 ON ON 
235014 2011-06-13:00:05:39 183407 770 -1 770 2011-06-13:00:06:55 183407 771 Y 1865 1042 ON ON 
56008 2011-06-13:10:49:51 183412 415 -1 415 2011-06-13:10:51:07 183412 416 Y 1866 1042 ON ON 
214009 2011-06-13:16:10:48 183426 232 -1 233 2011-06-13:16:13:32 183426 235 Y 1867 1042 ON ON 
241006 2011-06-13:22:57:25 0 0 -1 0 2011-06-13:23:15:08 0 0 N 1868 0 ON ON 
243006 2011-06-13:22:57:23 0 0 -1 0 2011-06-13:22:58:40 0 0 N 1868 0 ON ON 
102005 2011-06-14:13:41:10 183462 779 -1 779 2011-06-14:13:41:49 183462 779 Y 1868 1042 ON ON 
