 'A1.05.06'  2974  -65   53  -24.188   34.749
 'A1.05.06'  2974  -65   55  -24.188   36.048
 'A1.05.06'  2974  -66   54  -24.562   35.399
 'A1.05.06'  2974  -67   53  -24.938   34.749
 'A1.05.05'  2975  -44   60  -16.312   39.296
 'A1.05.05'  2975  -45   61  -16.688   39.945
 'A1.05.05'  2975  -46   60  -17.062   39.296
 'A1.05.05'  2975  -46   62  -17.062   40.595
 'A1.05.04'  2976  -47   61  -17.438   39.945
 'A1.05.04'  2976  -48   60  -17.812   39.296
 'A1.05.04'  2976  -48   62  -17.812   40.595
 'A1.05.04'  2976  -49   61  -18.188   39.945
 'A1.06.06'  2977  -81   45  -30.188   29.553
 'A1.06.06'  2977  -82   44  -30.562   28.904
 'A1.06.06'  2977  -83   45  -30.938   29.553
 'A1.06.06'  2977  -84   44  -31.312   28.904
 'A1.06.06'  2978  -85   45  -31.688   29.553
 'A1.06.06'  2978  -86   44  -32.062   28.904
 'A1.06.06'  2978  -87   45  -32.438   29.553
 'A1.06.06'  2978  -88   44  -32.812   28.904
 'A1.09.05'  2979 -105  -27  -39.188  -17.212
 'A1.09.05'  2979 -106  -28  -39.562  -17.862
 'A1.09.05'  2979 -107  -27  -39.938  -17.212
 'A1.09.05'  2979 -108  -28  -40.312  -17.862
 'A1.09.04'  2980  -91  -41  -33.938  -26.306
 'A1.09.04'  2980  -92  -42  -34.312  -26.955
 'A1.09.04'  2980  -93  -41  -34.688  -26.306
 'A1.09.04'  2980  -94  -42  -35.062  -26.955
 'A1.09.03'  2981 -101  -33  -37.688  -21.109
 'A1.09.03'  2981 -102  -34  -38.062  -21.759
 'A1.09.03'  2981 -103  -33  -38.438  -21.109
 'A1.09.03'  2981 -104  -34  -38.812  -21.759
 'A1.09.02'  2982 -105  -29  -39.188  -18.511
 'A1.09.02'  2982 -106  -30  -39.562  -19.161
 'A1.09.02'  2982 -107  -29  -39.938  -18.511
 'A1.09.02'  2982 -108  -30  -40.312  -19.161
 'A1.09.01'  2983  -90  -44  -33.562  -28.254
 'A1.09.01'  2983  -91  -45  -33.938  -28.904
 'A1.09.01'  2983  -92  -44  -34.312  -28.254
 'A1.09.01'  2983  -93  -43  -34.688  -27.605
 'A1.09.00'  2984 -105  -31  -39.188  -19.810
 'A1.09.00'  2984 -105  -33  -39.188  -21.109
 'A1.09.00'  2984 -106  -32  -39.562  -20.460
 'A1.09.00'  2984 -107  -31  -39.938  -19.810
 'A1.10.08'  2985  -65  -53  -24.188  -34.100
 'A1.10.08'  2985  -67  -53  -24.938  -34.100
 'A1.10.08'  2985  -68  -54  -25.312  -34.749
 'A1.10.08'  2985  -69  -53  -25.688  -34.100
 'A1.10.07'  2986  -65  -55  -24.188  -35.399
 'A1.10.07'  2986  -66  -54  -24.562  -34.749
 'A1.10.07'  2986  -66  -56  -24.562  -36.048
 'A1.10.07'  2986  -67  -55  -24.938  -35.399
 'A1.10.06'  2987  -73  -49  -27.188  -31.502
 'A1.10.06'  2987  -74  -50  -27.562  -32.151
 'A1.10.06'  2987  -75  -49  -27.938  -31.502
 'A1.10.06'  2987  -76  -50  -28.312  -32.151
 'A1.10.06'  2988  -77  -49  -28.688  -31.502
 'A1.10.06'  2988  -78  -50  -29.062  -32.151
 'A1.10.06'  2988  -79  -49  -29.438  -31.502
 'A1.10.06'  2988  -81  -49  -30.188  -31.502
 'A1.10.06'  2989  -73  -51  -27.188  -32.801
 'A1.10.06'  2989  -74  -52  -27.562  -33.450
 'A1.10.06'  2989  -75  -51  -27.938  -32.801
 'A1.10.06'  2989  -76  -52  -28.312  -33.450
 'A1.10.06'  2990  -77  -51  -28.688  -32.801
 'A1.10.06'  2990  -78  -52  -29.062  -33.450
 'A1.10.06'  2990  -79  -51  -29.438  -32.801
 'A1.10.06'  2990  -80  -50  -29.812  -32.151
 'A1.11.07'  2991  -20  -66   -7.312  -42.543
 'A1.11.07'  2991  -21  -65   -7.688  -41.894
 'A1.11.07'  2991  -22  -66   -8.062  -42.543
 'A1.11.07'  2991  -23  -65   -8.438  -41.894
 'A1.12.06'  2996   20  -66    7.688  -42.543
 'A1.12.06'  2996   21  -65    8.062  -41.894
 'A1.12.06'  2996   22  -66    8.438  -42.543
 'A1.12.06'  2996   23  -65    8.812  -41.894
 'A1.13.06'  3001   72  -50   27.188  -32.151
 'A1.13.06'  3001   73  -49   27.562  -31.502
 'A1.13.06'  3001   74  -50   27.938  -32.151
 'A1.13.06'  3001   75  -49   28.312  -31.502
 'A1.13.06'  3002   72  -52   27.188  -33.450
 'A1.13.06'  3002   73  -51   27.562  -32.801
 'A1.13.06'  3002   74  -52   27.938  -33.450
 'A1.13.06'  3002   75  -51   28.312  -32.801
 'A1.13.05'  3003   43  -61   16.312  -39.296
 'A1.13.05'  3003   44  -62   16.688  -39.945
 'A1.13.05'  3003   45  -61   17.062  -39.296
 'A1.13.05'  3003   45  -63   17.062  -40.595
 'A1.13.04'  3004   46  -62   17.438  -39.945
 'A1.13.04'  3004   47  -61   17.812  -39.296
 'A1.13.04'  3004   47  -63   17.812  -40.595
 'A1.13.04'  3004   48  -62   18.188  -39.945
 'A1.14.06'  3005   83  -49   31.312  -31.502
 'A1.14.06'  3005   84  -48   31.688  -30.852
 'A1.14.06'  3005   85  -47   32.062  -30.203
 'A1.14.06'  3005   87  -47   32.812  -30.203
 'A1.14.06'  3006   80  -48   30.188  -30.852
 'A1.14.06'  3006   81  -47   30.562  -30.203
 'A1.14.06'  3006   82  -48   30.938  -30.852
 'A1.14.06'  3006   83  -47   31.312  -30.203
 'A1.02.05'  3007   56   56   21.188   36.698
 'A1.02.05'  3007   56   58   21.188   37.997
 'A1.02.05'  3007   57   57   21.562   37.347
 'A1.02.05'  3007   58   58   21.938   37.997
 'A1.02.04'  3008   58   56   21.938   36.698
 'A1.02.04'  3008   59   57   22.312   37.347
 'A1.02.04'  3008   60   56   22.688   36.698
 'A1.02.04'  3008   62   56   23.438   36.698
 'A1.02.03'  3009   69   53   26.062   34.749
 'A1.02.03'  3009   70   52   26.438   34.100
 'A1.02.03'  3009   71   53   26.812   34.749
 'A1.02.03'  3009   73   53   27.562   34.749
 'A1.02.02'  3010   48   60   18.188   39.296
 'A1.02.02'  3010   49   61   18.562   39.945
 'A1.02.02'  3010   50   60   18.938   39.296
 'A1.02.02'  3010   51   61   19.312   39.945
 'A1.02.01'  3011   72   52   27.188   34.100
 'A1.02.01'  3011   74   52   27.938   34.100
 'A1.02.01'  3011   76   52   28.688   34.100
 'A1.02.00'  3012   52   60   19.688   39.296
 'A1.02.00'  3012   54   60   20.438   39.296
 'A1.02.00'  3012   56   60   21.188   39.296
 'A1.02.00'  3012   57   59   21.562   38.646
 'A1.03.05'  3013   23   65    8.812   42.543
 'A1.03.05'  3013   24   64    9.188   41.894
 'A1.03.05'  3013   25   65    9.562   42.543
 'A1.03.05'  3013   26   64    9.938   41.894
 'A1.03.04'  3014   44   62   16.688   40.595
 'A1.03.04'  3014   45   63   17.062   41.244
 'A1.03.04'  3014   46   62   17.438   40.595
 'A1.03.04'  3014   48   62   18.188   40.595
 'A1.03.04'  3015   40   62   15.188   40.595
 'A1.03.04'  3015   41   63   15.562   41.244
 'A1.03.04'  3015   42   62   15.938   40.595
 'A1.03.04'  3015   43   63   16.312   41.244
 'A1.03.04'  3016   44   60   16.688   39.296
 'A1.03.04'  3016   45   61   17.062   39.945
 'A1.03.04'  3016   46   60   17.438   39.296
 'A1.03.04'  3016   47   61   17.812   39.945
 'A1.03.04'  3017   40   60   15.188   39.296
 'A1.03.04'  3017   41   61   15.562   39.945
 'A1.03.04'  3017   42   60   15.938   39.296
 'A1.03.04'  3017   43   61   16.312   39.945
 'A1.04.04'  3018  -25   65   -9.188   42.543
 'A1.04.04'  3018  -26   64   -9.562   41.894
 'A1.04.04'  3018  -28   64  -10.312   41.894
 'A1.04.04'  3018  -30   64  -11.062   41.894
 'A1.04.03'  3019  -31   65  -11.438   42.543
 'A1.04.03'  3019  -32   64  -11.812   41.894
 'A1.04.03'  3019  -33   65  -12.188   42.543
 'A1.04.03'  3019  -34   64  -12.562   41.894
 'A1.04.02'  3020  -41   63  -15.188   41.244
 'A1.04.02'  3020  -43   63  -15.938   41.244
 'A1.04.02'  3020  -44   62  -16.312   40.595
 'A1.04.02'  3020  -45   63  -15.938   41.244
 'A1.04.01'  3021  -35   65  -12.938   42.543
 'A1.04.01'  3021  -36   64  -13.312   41.894
 'A1.04.01'  3021  -38   64  -14.062   41.894
 'A1.04.01'  3021  -40   64  -14.812   41.894
 'A1.04.00'  3022   -2   68   -0.562   44.492
 'A1.04.00'  3022   -4   68   -1.312   44.492
 'A1.04.00'  3022   -6   68   -2.062   44.492
 'A1.04.00'  3022   -8   68   -2.812   44.492
 'A1.05.03'  3023  -71   53  -26.438   34.749
 'A1.05.03'  3023  -72   52  -26.812   34.100
 'A1.05.03'  3023  -73   53  -27.188   34.749
 'A1.05.03'  3023  -74   52  -27.562   34.100
 'A1.05.02'  3024  -56   60  -20.812   39.296
 'A1.05.02'  3024  -57   57  -21.188   37.347
 'A1.05.02'  3024  -57   59  -21.188   38.646
 'A1.05.02'  3024  -58   58  -21.562   37.997
 'A1.05.01'  3025  -50   60  -18.562   39.296
 'A1.05.01'  3025  -51   61  -18.938   39.945
 'A1.05.01'  3025  -52   60  -19.312   39.296
 'A1.05.01'  3025  -54   60  -20.062   39.296
 'A1.05.00'  3026  -75   53  -27.938   34.749
 'A1.05.00'  3026  -76   52  -28.312   34.100
 'A1.05.00'  3026  -77   51  -28.688   33.450
 'A1.05.00'  3026  -79   51  -29.438   33.450
 'A1.06.05'  3027 -105   27  -39.188   17.862
 'A1.06.05'  3027 -106   28  -39.562   18.511
 'A1.06.05'  3027 -107   27  -39.938   17.862
 'A1.06.05'  3027 -108   28  -40.312   18.511
 'A1.06.04'  3028  -92   40  -34.312   26.306
 'A1.06.04'  3028  -92   42  -34.312   27.605
 'A1.06.04'  3028  -93   41  -34.688   26.955
 'A1.06.04'  3028  -94   40  -35.062   26.306
 'A1.06.03'  3029 -101   33  -37.688   21.759
 'A1.06.03'  3029 -102   32  -38.062   21.109
 'A1.06.03'  3029 -103   33  -38.438   21.759
 'A1.06.03'  3029 -104   32  -38.812   21.109
 'A1.06.02'  3030 -106   26  -39.562   17.212
 'A1.06.02'  3030 -108   26  -40.312   17.212
 'A1.06.02'  3030 -109   27  -40.688   17.862
 'A1.06.02'  3030 -110   26  -41.062   17.212
 'A1.06.01'  3031 -105   29  -39.188   19.161
 'A1.06.01'  3031 -105   31  -39.188   20.460
 'A1.06.01'  3031 -106   30  -39.562   19.810
 'A1.06.01'  3031 -107   29  -39.938   19.161
 'A1.06.00'  3032  -89   43  -33.188   28.254
 'A1.06.00'  3032  -89   45  -33.188   29.553
 'A1.06.00'  3032  -90   44  -33.562   28.904
 'A1.06.00'  3032  -91   43  -33.938   28.254
 'A1.10.05'  3033  -57  -57  -21.188  -36.698
 'A1.10.05'  3033  -57  -59  -21.188  -37.997
 'A1.10.05'  3033  -58  -58  -21.562  -37.347
 'A1.10.05'  3033  -59  -59  -21.938  -37.997
 'A1.10.04'  3034  -59  -57  -21.938  -36.698
 'A1.10.04'  3034  -60  -58  -22.312  -37.347
 'A1.10.04'  3034  -61  -57  -22.688  -36.698
 'A1.10.04'  3034  -63  -57  -23.438  -36.698
 'A1.10.03'  3035  -70  -54  -26.062  -34.749
 'A1.10.03'  3035  -71  -53  -26.438  -34.100
 'A1.10.03'  3035  -72  -54  -26.812  -34.749
 'A1.10.03'  3035  -74  -54  -27.562  -34.749
 'A1.10.02'  3036  -49  -61  -18.188  -39.296
 'A1.10.02'  3036  -50  -62  -18.562  -39.945
 'A1.10.02'  3036  -51  -61  -18.938  -39.296
 'A1.10.02'  3036  -52  -62  -19.312  -39.945
 'A1.10.01'  3037  -73  -53  -27.188  -34.100
 'A1.10.01'  3037  -75  -53  -27.938  -34.100
 'A1.10.01'  3037  -77  -53  -28.688  -34.100
 'A1.10.00'  3038  -53  -61  -19.688  -39.296
 'A1.10.00'  3038  -55  -61  -20.438  -39.296
 'A1.10.00'  3038  -57  -61  -21.188  -39.296
 'A1.10.00'  3038  -58  -60  -21.562  -38.646
 'A1.11.05'  3039  -24  -66   -8.812  -42.543
 'A1.11.05'  3039  -25  -65   -9.188  -41.894
 'A1.11.05'  3039  -26  -66   -9.562  -42.543
 'A1.11.05'  3039  -27  -65   -9.938  -41.894
 'A1.11.04'  3040  -41  -61  -15.188  -39.296
 'A1.11.04'  3040  -42  -62  -15.562  -39.945
 'A1.11.04'  3040  -43  -61  -15.938  -39.296
 'A1.11.04'  3040  -44  -62  -16.312  -39.945
 'A1.11.04'  3041  -45  -61  -16.688  -39.296
 'A1.11.04'  3041  -46  -62  -17.062  -39.945
 'A1.11.04'  3041  -47  -61  -17.438  -39.296
 'A1.11.04'  3041  -48  -62  -17.812  -39.945
 'A1.11.04'  3042  -41  -63  -15.188  -40.595
 'A1.11.04'  3042  -42  -64  -15.562  -41.244
 'A1.11.04'  3042  -43  -63  -15.938  -40.595
 'A1.11.04'  3042  -44  -64  -16.312  -41.244
 'A1.11.04'  3043  -45  -63  -16.688  -40.595
 'A1.11.04'  3043  -46  -64  -17.062  -41.244
 'A1.11.04'  3043  -47  -63  -17.438  -40.595
 'A1.11.04'  3043  -49  -63  -18.188  -40.595
 'A1.12.04'  3044   24  -66    9.188  -42.543
 'A1.12.04'  3044   25  -65    9.562  -41.894
 'A1.12.04'  3044   27  -65   10.312  -41.894
 'A1.12.04'  3044   29  -65   11.062  -41.894
 'A1.12.03'  3045   30  -66   11.438  -42.543
 'A1.12.03'  3045   31  -65   11.812  -41.894
 'A1.12.03'  3045   32  -66   12.188  -42.543
 'A1.12.03'  3045   33  -65   12.562  -41.894
 'A1.12.02'  3046   40  -64   15.188  -41.244
 'A1.12.02'  3046   42  -64   15.938  -41.244
 'A1.12.02'  3046   43  -63   16.312  -40.595
 'A1.12.02'  3046   44  -64   16.688  -41.244
 'A1.12.01'  3047   34  -66   12.938  -42.543
 'A1.12.01'  3047   35  -65   13.312  -41.894
 'A1.12.01'  3047   37  -65   14.062  -41.894
 'A1.12.01'  3047   39  -65   14.812  -41.894
 'A1.12.00'  3048    1  -69    0.562  -44.492
 'A1.12.00'  3048    3  -69    1.312  -44.492
 'A1.12.00'  3048    5  -69    2.062  -44.492
 'A1.12.00'  3048    7  -69    2.812  -44.492
 'A1.13.03'  3049   70  -54   26.438  -34.749
 'A1.13.03'  3049   71  -53   26.812  -34.100
 'A1.13.03'  3049   72  -54   27.188  -34.749
 'A1.13.03'  3049   73  -53   27.562  -34.100
 'A1.13.02'  3050   55  -61   20.812  -39.296
 'A1.13.02'  3050   56  -58   21.188  -37.347
 'A1.13.02'  3050   56  -60   21.188  -38.646
 'A1.13.02'  3050   57  -59   21.562  -37.997
 'A1.13.01'  3051   49  -61   18.562  -39.296
 'A1.13.01'  3051   50  -62   18.938  -39.945
 'A1.13.01'  3051   51  -61   19.312  -39.296
 'A1.13.01'  3051   53  -61   20.062  -39.296
 'A1.13.00'  3052   74  -54   27.938  -34.749
 'A1.13.00'  3052   75  -53   28.312  -34.100
 'A1.13.00'  3052   76  -52   28.688  -33.450
 'A1.13.00'  3052   78  -52   29.438  -33.450
 'A1.14.05'  3053  104  -28   39.188  -17.862
 'A1.14.05'  3053  105  -29   39.562  -18.511
 'A1.14.05'  3053  106  -28   39.938  -17.862
 'A1.14.05'  3053  107  -29   40.312  -18.511
 'A1.14.04'  3054   91  -41   34.312  -26.306
 'A1.14.04'  3054   91  -43   34.312  -27.605
 'A1.14.04'  3054   92  -42   34.688  -26.955
 'A1.14.04'  3054   93  -41   35.062  -26.306
 'A1.14.03'  3055  100  -34   37.688  -21.759
 'A1.14.03'  3055  101  -33   38.062  -21.109
 'A1.14.03'  3055  102  -34   38.438  -21.759
 'A1.14.03'  3055  103  -33   38.812  -21.109
 'A1.14.02'  3056  105  -27   39.562  -17.212
 'A1.14.02'  3056  107  -27   40.312  -17.212
 'A1.14.02'  3056  108  -28   40.688  -17.862
 'A1.14.02'  3056  109  -27   41.062  -17.212
 'A1.14.01'  3057  104  -30   39.188  -19.161
 'A1.14.01'  3057  104  -32   39.188  -20.460
 'A1.14.01'  3057  105  -31   39.562  -19.810
 'A1.14.01'  3057  106  -30   39.938  -19.161
 'A1.14.00'  3058   88  -44   33.188  -28.254
 'A1.14.00'  3058   88  -46   33.188  -29.553
 'A1.14.00'  3058   89  -45   33.562  -28.904
 'A1.14.00'  3058   90  -44   33.938  -28.254
 'A1.03.03'  3059   28   64   10.688   41.894
 'A1.03.03'  3059   29   65   11.062   42.543
 'A1.03.03'  3059   30   64   11.438   41.894
 'A1.03.03'  3059   31   65   11.812   42.543
 'A1.03.02'  3060   32   64   12.188   41.894
 'A1.03.02'  3060   33   65   12.562   42.543
 'A1.03.02'  3060   34   64   12.938   41.894
 'A1.03.02'  3060   35   65   13.312   42.543
 'A1.03.01'  3061   36   64   13.688   41.894
 'A1.03.01'  3061   38   64   14.438   41.894
 'A1.03.01'  3061   40   64   15.188   41.894
 'A1.03.00'  3062    0   68    0.188   44.492
 'A1.03.00'  3062    2   68    0.938   44.492
 'A1.03.00'  3062    4   68    1.688   44.492
 'A1.03.00'  3062    6   68    2.438   44.492
 'A1.11.03'  3063  -29  -65  -10.688  -41.894
 'A1.11.03'  3063  -30  -66  -11.062  -42.543
 'A1.11.03'  3063  -31  -65  -11.438  -41.894
 'A1.11.03'  3063  -32  -66  -11.812  -42.543
 'A1.11.02'  3064  -33  -65  -12.188  -41.894
 'A1.11.02'  3064  -34  -66  -12.562  -42.543
 'A1.11.02'  3064  -35  -65  -12.938  -41.894
 'A1.11.02'  3064  -36  -66  -13.312  -42.543
 'A1.11.01'  3065  -37  -65  -13.688  -41.894
 'A1.11.01'  3065  -39  -65  -14.438  -41.894
 'A1.11.01'  3065  -41  -65  -15.188  -41.894
 'A1.11.00'  3066   -1  -69   -0.188  -44.492
 'A1.11.00'  3066   -3  -69   -0.938  -44.492
 'A1.11.00'  3066   -5  -69   -1.688  -44.492
 'A1.11.00'  3066   -7  -69   -2.438  -44.492
