 'A2.06.03'   642  -75   41  -30.467   29.395
 'A2.06.03'   642  -76   40  -30.876   28.687
 'A2.06.03'   642  -76   42  -30.876   30.104
 'A2.06.05'   647  -74   36  -30.058   25.854
 'A2.06.05'   647  -76   36  -30.876   25.854
 'A2.06.05'   647  -78   36  -31.694   25.854
 'A2.06.05'   647  -80   36  -32.512   25.854
 'A2.06.05'   647  -81   37  -32.920   26.562
 'A2.06.05'   647  -82   36  -33.329   25.854
 'A2.06.05'   648  -73   37  -29.649   26.562
 'A2.06.05'   648  -75   37  -30.467   26.562
 'A2.06.05'   648  -77   37  -31.285   26.562
 'A2.06.05'   648  -79   37  -32.103   26.562
 'A2.06.05'   648  -80   38  -32.512   27.270
 'A2.06.05'   648  -82   38  -33.329   27.270
 'A2.06.05'   649  -74   38  -30.058   27.270
 'A2.06.05'   649  -76   38  -30.876   27.270
 'A2.06.05'   649  -77   39  -31.285   27.979
 'A2.06.05'   649  -78   38  -31.694   27.270
 'A2.06.05'   649  -79   39  -32.103   27.979
 'A2.06.05'   649  -81   39  -32.920   27.979
 'A2.06.05'   650  -73   39  -29.649   27.979
 'A2.06.05'   650  -75   39  -30.467   27.979
 'A2.06.05'   650  -78   40  -31.694   28.687
 'A2.06.05'   650  -80   40  -32.512   28.687
 'A2.06.05'   650  -81   41  -32.920   29.395
 'A2.06.05'   650  -82   40  -33.329   28.687
 'A2.06.29'   743  -19    9   -7.566    6.729
 'A2.06.29'   743  -20    8   -7.975    6.021
 'A2.06.29'   743  -21    9   -8.383    6.729
 'A2.06.29'   743  -22    8   -8.792    6.021
 'A2.06.29'   743  -23    9   -9.201    6.729
 'A2.06.29'   743  -24    8   -9.610    6.021
 'A2.06.30'   744  -19    7   -7.566    5.312
 'A2.06.30'   744  -20    6   -7.975    4.604
 'A2.06.30'   744  -21    7   -8.383    5.312
 'A2.06.30'   744  -22    6   -8.792    4.604
 'A2.06.30'   744  -23    7   -9.201    5.312
 'A2.06.30'   744  -24    6   -9.610    4.604
 'A2.06.31'   745  -16    8   -6.339    6.021
 'A2.06.31'   745  -17    7   -6.748    5.312
 'A2.06.31'   745  -17    9   -6.748    6.729
 'A2.06.31'   745  -18    6   -7.157    4.604
 'A2.06.31'   745  -18    8   -7.157    6.021
 'A2.06.31'   745  -19    5   -7.566    3.896
 'A2.07.00'   746 -105    7  -42.735    5.312
 'A2.07.00'   746 -105    9  -42.735    6.729
 'A2.07.00'   746 -106    6  -43.144    4.604
 'A2.07.00'   746 -106    8  -43.144    6.021
 'A2.07.00'   746 -107    7  -43.553    5.312
 'A2.07.00'   746 -108    6  -43.962    4.604
 'A2.07.01'   747 -105    1  -42.735    1.062
 'A2.07.01'   747 -106    0  -43.144    0.354
 'A2.07.01'   747 -106    2  -43.144    1.771
 'A2.07.01'   747 -107    1  -43.553    1.062
 'A2.07.01'   747 -108    0  -43.962    0.354
 'A2.07.01'   747 -108    2  -43.962    1.771
 'A2.07.02'   748 -105    3  -42.735    2.479
 'A2.07.02'   748 -105    5  -42.735    3.896
 'A2.07.02'   748 -106    4  -43.144    3.187
 'A2.07.02'   748 -107    3  -43.553    2.479
 'A2.07.02'   748 -107    5  -43.553    3.896
 'A2.07.02'   748 -108    4  -43.962    3.187
 'A2.07.03'   749 -100   18  -40.691   13.104
 'A2.07.03'   749 -101   19  -41.099   13.812
 'A2.07.03'   749 -102   18  -41.508   13.104
 'A2.07.03'   749 -103   19  -41.917   13.812
 'A2.07.03'   749 -104   18  -42.326   13.104
 'A2.07.03'   749  -98   18  -39.873   13.104
 'A2.07.03'   750 -100   20  -40.691   14.521
 'A2.07.03'   750 -101   21  -41.099   15.229
 'A2.07.03'   750 -102   20  -41.508   14.521
 'A2.07.03'   750  -97   19  -39.464   13.812
 'A2.07.03'   750  -98   20  -39.873   14.521
 'A2.07.03'   750  -99   19  -40.282   13.812
 'A2.07.03'   751 -100   22  -40.691   15.937
 'A2.07.03'   751 -101   23  -41.099   16.646
 'A2.07.03'   751  -97   21  -39.464   15.229
 'A2.07.03'   751  -98   22  -39.873   15.937
 'A2.07.03'   751  -99   21  -40.282   15.229
 'A2.07.03'   751  -99   23  -40.282   16.646
 'A2.07.03'   752 -100   24  -40.691   17.354
 'A2.07.03'   752  -97   23  -39.464   16.646
 'A2.07.03'   752  -97   25  -39.464   18.062
 'A2.07.03'   752  -98   24  -39.873   17.354
 'A2.07.03'   752  -98   26  -39.873   18.771
 'A2.07.03'   752  -99   25  -40.282   18.062
